FID,Shape ,AREA,lake_id,Jurisdicti,PERIM,X_CENTER,Y_CENTER,HA,Shape_Leng,Shape_Area,Lat,Lon
6317,Polygon,890.251586,11277,SEKI,122.470994,367285.8426,4092132.867,0.089025,122.470994,890.252925,36.9659441,-118.4908597
6318,Polygon,50315.7519,10295,SEKI,942.091976,367308.3574,4091976.111,5.03159,942.091976,50315.88025,36.96453468,-118.4905793
6319,Polygon,4129.22656,12210,SEKI,269.187039,361748.7878,4092155.691,0.412925,269.187039,4129.253851,36.96535258,-118.5530447
6320,Polygon,2922.767619,12220,SEKI,235.628193,360473.7302,4092045.431,0.292278,235.628193,2922.785102,36.96417083,-118.5673428
6321,Polygon,1774.938315,11226,SEKI,170.875487,374114.2609,4091606.351,0.177495,170.875487,1774.948562,36.96213757,-118.4140859
6322,Polygon,4309.602327,11279,SEKI,253.017975,366460.3573,4091756.426,0.430961,253.017975,4309.609773,36.96243506,-118.5000634
6323,Polygon,247.167999,12555,SEKI,55.876596,362317.4464,4090909.375,0.024717,55.876596,247.169156,36.95420515,-118.5464316
6324,Polygon,30465.73317,10310,SEKI,800.698527,372221.5143,4091307.71,3.04659,800.698527,30465.90615,36.95919124,-118.4352908
6325,Polygon,680.950628,12211,SEKI,96.583982,361649.054,4091719.588,0.068095,96.583982,680.954008,36.96140813,-118.5540848
6326,Polygon,1846.076525,12219,SEKI,174.369173,361068.4245,4091705.228,0.184609,174.369173,1846.089615,36.9611932,-118.5606021
6327,Polygon,1927.390682,12212,SEKI,204.973527,361686.5787,4091649.48,0.19274,204.973527,1927.402388,36.96078189,-118.5536505
6328,Polygon,2804.983518,12221,SEKI,199.225051,360462.324,4091623.628,0.2805,199.225051,2805.00053,36.96036823,-118.5673929
6329,Polygon,4793.718442,12213,SEKI,307.286136,361686.1514,4091573.733,0.479376,307.286136,4793.755321,36.96009926,-118.5536415
6330,Polygon,2841.119454,12209,SEKI,195.740537,363456.4292,4091392.461,0.284114,195.740537,2841.139868,36.95872425,-118.5337302
6331,Polygon,957.245806,12208,SEKI,129.674364,364052.7084,4091305.611,0.095725,129.674364,957.251865,36.95802793,-118.527019
6332,Polygon,4278.325192,12204,SEKI,254.107593,365186.9458,4091231.174,0.427836,254.107593,4278.36328,36.95752029,-118.5142695
6333,Polygon,18.859162,12552,SEKI,15.570887,361819.51,4091263.729,0.001886,15.570887,18.859238,36.95732534,-118.5520873
6334,Polygon,595.820994,12551,SEKI,86.679368,361808.0625,4091213.411,0.059582,86.679368,595.824772,36.95687024,-118.5522066
6335,Polygon,16226.47942,10311,SEKI,657.967323,372095.8048,4090805.694,1.62266,657.967323,16226.56894,36.95465017,-118.4366174
6336,Polygon,12534.94766,10314,SEKI,438.44377,374001.3575,4090753.58,1.2535,438.44377,12535.03139,36.95443752,-118.4152116
6337,Polygon,9641.72657,10315,SEKI,548.626046,373755.8635,4090733.724,0.964179,548.626046,9641.786608,36.95422569,-118.4179649
6338,Polygon,276.059062,11222,SEKI,88.994044,373385.3886,4090812.405,0.027606,88.994044,276.060283,36.95488498,-118.4221381
6339,Polygon,5470.051751,10503,SEKI,317.028389,363032.3423,4091103.666,0.547009,317.028389,5470.086682,36.95606024,-118.5384398
6340,Polygon,3137.267578,11221,SEKI,229.187564,373395.0011,4090758.673,0.313729,229.187564,3137.287912,36.95440206,-118.4220211
6341,Polygon,6496.453052,10501,SEKI,298.590587,361867.946,4091111.737,0.64965,298.590587,6496.495027,36.95596283,-118.5515156
6342,Polygon,3163.47818,12214,SEKI,239.608528,362920.5628,4091062.861,0.31635,239.608528,3163.499455,36.95567626,-118.5396875
6343,Polygon,38.529259,12559,SEKI,22.12922,362992.5069,4091224.005,0.003853,22.12922,38.529542,36.95713884,-118.5389089
6344,Polygon,18.844601,12558,SEKI,15.566722,362957.3232,4091201.226,0.001884,15.566722,18.844715,36.95692845,-118.5392999
6345,Polygon,5016.986517,10502,SEKI,284.886123,362765.2465,4091053.094,0.501702,284.886123,5017.024038,36.95556562,-118.5414297
6346,Polygon,2917.218133,11225,SEKI,237.017692,375471.3878,4090614.001,0.291724,237.017692,2917.238003,36.95337527,-118.3986818
6347,Polygon,298.396033,12573,SEKI,61.391026,374036.2125,4090619.194,0.02984,61.391026,298.397435,36.95323113,-118.4147978
6348,Polygon,5743.425326,10299,SEKI,469.746969,370246.1445,4090724.658,0.574346,469.746969,5743.455685,36.95366678,-118.4573728
6349,Polygon,13331.27473,10316,SEKI,672.825855,373859.6563,4090574.659,1.33314,672.825855,13331.35413,36.95280615,-118.4167729
6350,Polygon,122792.1697,10324,SEKI,1690.519224,375707.0794,4090331.74,12.2793,1690.519224,122793.0962,36.95086273,-118.3959888
6351,Polygon,703.496056,12554,SEKI,94.164539,361730.0537,4090997.381,0.07035,94.164539,703.501347,36.9549121,-118.553043
6352,Polygon,247.144954,12557,SEKI,55.873441,362855.3256,4091057.571,0.024715,55.873441,247.146391,36.95561909,-118.5404191
6353,Polygon,811.267855,11220,SEKI,130.215485,373220.5271,4090593.102,0.081127,130.215485,811.27235,36.9528865,-118.4239525
6354,Polygon,1383.930575,12215,SEKI,164.555676,363027.4065,4090893.673,0.138394,164.555676,1383.941139,36.95416722,-118.5384572
6355,Polygon,15559.79966,10301,SEKI,629.835899,369912.2024,4090619.394,1.55599,629.835899,15559.85861,36.95267211,-118.4611044
6356,Polygon,37402.75478,10318,SEKI,758.83759,373341.2729,4090450.392,3.7403,758.83759,37402.97981,36.95161669,-118.4225727
6357,Polygon,1011.502102,12364,SEKI,146.638067,369829.8686,4090655.965,0.101151,146.638067,1011.505396,36.95299029,-118.4620351
6358,Polygon,484.319352,11219,SEKI,86.366883,373942.4663,4090533.62,0.048432,86.366883,484.322864,36.95244741,-118.4158362
6359,Polygon,49.233876,12574,SEKI,25.013965,373192.6774,4090574.308,0.004923,25.013965,49.234061,36.95271338,-118.424262
6360,Polygon,12570.04368,10296,SEKI,546.583021,370840.1338,4090544.86,1.25701,546.583021,12570.09647,36.9521282,-118.4506724
6361,Polygon,31607.64989,10504,SEKI,842.208832,362560.2177,4090732.095,3.16079,842.208832,31607.86525,36.95264312,-118.5436735
6362,Polygon,462.645649,11280,SEKI,97.161507,370253.4892,4090573.567,0.046265,97.161507,462.646911,36.95230623,-118.4572644
6363,Polygon,160.540815,12571,SEKI,45.032529,372331.6347,4090431.436,0.016054,45.032529,160.541482,36.9513095,-118.4339061
6364,Polygon,298.394144,12572,SEKI,61.394285,369719.9528,4090577.155,0.02984,61.394285,298.394974,36.95226488,-118.4632557
6365,Polygon,1004.314645,12216,SEKI,117.656414,362352.7145,4090760.174,0.100432,117.656414,1004.323301,36.95286583,-118.5460084
6366,Polygon,118.183373,12570,SEKI,38.662258,372534.892,4090486.416,0.011818,38.662258,118.184109,36.9518325,-118.4316332
6367,Polygon,44.370391,12562,SEKI,23.750968,373658.3447,4090347.69,0.004437,23.750968,44.370658,36.95073377,-118.4189954
6368,Polygon,340363.9798,10300,SEKI,3204.131822,369717.227,4090162.424,34.0365,3204.131822,340365.2902,36.94852713,-118.4632148
6369,Polygon,18755.27185,10317,SEKI,555.774934,374213.6247,4090254.84,1.87554,555.774934,18755.39796,36.94997138,-118.4127451
6370,Polygon,187.468476,11218,SEKI,51.702204,374159.8201,4090315.964,0.018747,51.702204,187.470089,36.95051502,-118.4133594
6371,Polygon,9553.385418,10312,SEKI,564.953638,372211.1624,4090304.689,0.955343,564.953638,9553.43229,36.95015095,-118.4352374
6372,Polygon,679.481147,11281,SEKI,115.101524,370712.0436,4090376.589,0.067948,115.101524,679.483515,36.95059423,-118.4520819
6373,Polygon,20531.89178,10313,SEKI,752.158723,372307.4534,4090218.52,2.0532,752.158723,20531.99686,36.94938749,-118.4341417
6374,Polygon,440.348855,12217,SEKI,79.949243,362388.5402,4090610.859,0.044035,79.949243,440.351718,36.95152555,-118.545579
6375,Polygon,1842.249957,11217,SEKI,208.467121,373672.2212,4090234.795,0.184226,208.467121,1842.260333,36.94971825,-118.4188207
6376,Polygon,4847.290318,11282,SEKI,366.337484,370736.4723,4090279.245,0.484731,366.337484,4847.311754,36.94972035,-118.4517909
6377,Polygon,3688.991849,12206,SEKI,329.066625,364531.3206,4090501.225,0.368902,329.066625,3689.019538,36.95084836,-118.5215005
6378,Polygon,1221.165902,12218,SEKI,135.045034,362363.6345,4090559.816,0.122117,135.045034,1221.17406,36.95106195,-118.5458493
6379,Polygon,1664.879674,11215,SEKI,149.848024,373519.0014,4090195.571,0.166489,149.848024,1664.890171,36.94934421,-118.4205345
6380,Polygon,49.211948,12606,SEKI,25.008611,364586.0247,4090441.597,0.004921,25.008611,49.212339,36.95031891,-118.5208756
6381,Polygon,388.31805,11216,SEKI,85.633015,373632.5918,4090176.942,0.038832,85.633015,388.321209,36.94919158,-118.419256
6382,Polygon,17079.16393,10507,SEKI,548.694545,365197.6746,4090378.51,1.70793,548.694545,17079.30381,36.94983818,-118.5139969
6383,Polygon,8359.27482,10505,SEKI,349.655939,362722.075,4090413.552,0.835933,349.655939,8359.333362,36.94979627,-118.5417983
6384,Polygon,40561.4605,10319,SEKI,1018.949606,373609.5732,4089990.72,4.05617,1018.949606,40561.7184,36.94751031,-118.4194833
6385,Polygon,25367.56773,10297,SEKI,625.011316,371023.0571,4090088.108,2.53677,625.011316,25367.6863,36.9480372,-118.4485406
6386,Polygon,2236.109857,12205,SEKI,176.531214,364858.9847,4090365.268,0.223613,176.531214,2236.12766,36.9496703,-118.5177973
6387,Polygon,12384.10203,10530,SEKI,512.166752,359283.415,4090444.782,1.23842,512.166752,12384.17154,36.94957006,-118.5804112
6388,Polygon,622.04927,11224,SEKI,96.684851,375791.756,4089954.788,0.062205,96.684851,622.053,36.94747688,-118.3949761
6389,Polygon,49544.20892,10531,SEKI,1121.44267,359907.2392,4090297.999,4.95445,1121.44267,49544.49547,36.94834041,-118.5733801
6390,Polygon,4536.809385,11223,SEKI,247.93165,376145.7276,4089817.792,0.453685,247.93165,4536.846225,36.94628891,-118.3909793
6391,Polygon,171058.1297,10320,SEKI,1597.116971,372578.0683,4089665.449,17.1059,1597.116971,171059.0747,36.94444004,-118.4310099
6392,Polygon,10626.7656,10532,SEKI,531.636828,359693.268,4090193.584,1.06268,531.636828,10626.82014,36.94736765,-118.575763
6393,Polygon,976.679226,11214,SEKI,129.799729,373817.4231,4089710.1,0.097669,129.799729,976.685797,36.94500931,-118.4171027
6394,Polygon,12643.78341,10535,SEKI,468.889488,360390.3228,4089979.354,1.26439,468.889488,12643.85243,36.9455408,-118.5678976
6395,Polygon,7920.821869,10506,SEKI,463.139829,362487.6184,4089888.551,0.792087,463.139829,7920.87249,36.94503115,-118.5443351
6396,Polygon,3175.518603,12207,SEKI,214.489759,364622.7567,4089810.059,0.317554,214.489759,3175.544535,36.94463319,-118.5203501
6397,Polygon,36689.99299,10534,SEKI,734.498193,360025.5693,4089813.181,3.66902,734.498193,36690.20663,36.94398926,-118.5719619
6398,Polygon,14471.04529,10321,SEKI,648.65914,373020.9077,4089398.656,1.44711,648.65914,14471.12525,36.9420956,-118.4259932
6399,Polygon,4681.30532,12222,SEKI,280.271107,360690.9471,4089761.129,0.468134,280.271107,4681.338647,36.94361887,-118.5644824
6400,Polygon,11221.32886,10533,SEKI,453.445041,359746.756,4089772.264,1.12214,453.445041,11221.39494,36.94357907,-118.5750844
6401,Polygon,9357.295806,10536,SEKI,383.200241,361646.6982,4089650.1,0.935736,383.200241,9357.357536,36.94275926,-118.5537323
6402,Polygon,1204.239023,12223,SEKI,136.944855,360645.185,4089687.225,0.120424,136.944855,1204.242527,36.94294614,-118.5649825
6403,Polygon,16328.03841,10298,SEKI,494.860281,371459.4419,4089290.392,1.63281,494.860281,16328.11844,36.94090814,-118.4435053
6404,Polygon,1852.572351,12224,SEKI,176.693469,360341.9599,4089683.32,0.185258,176.693469,1852.583717,36.94286603,-118.5683859
6405,Polygon,565.558339,11213,SEKI,97.460422,374495.7638,4089220.065,0.056556,97.460422,565.563156,36.94068387,-118.4094053
6406,Polygon,18212.4675,10322,SEKI,687.513365,372859.6364,4089170.644,1.82126,687.513365,18212.57083,36.94001906,-118.4277655
6407,Polygon,23984.75094,10325,SEKI,926.676875,375989.2498,4089006.225,2.39849,926.676875,23984.94146,36.9389546,-118.392603
6408,Polygon,2646.307702,12227,SEKI,209.123955,363474.8432,4089461.39,0.264632,209.123955,2646.324799,36.94132552,-118.5331745
6409,Polygon,442.524077,11289,SEKI,87.269164,369557.4238,4089259.765,0.044253,87.269164,442.526964,36.94037064,-118.4648533
6410,Polygon,604.85609,11288,SEKI,105.605922,369593.2004,4089241.373,0.060486,105.605922,604.858165,36.94020986,-118.4644485
6411,Polygon,550.520559,11287,SEKI,94.384276,369737.5128,4089210.487,0.055052,94.384276,550.524885,36.93995149,-118.462823
6412,Polygon,3119.820272,11212,SEKI,225.259232,374410.7992,4089013.299,0.311984,225.259232,3119.843867,36.93880921,-118.4103249
6413,Polygon,33620.59516,10537,SEKI,917.997355,363868.2236,4089265.913,3.36208,917.997355,33620.84852,36.93962096,-118.5287231
6414,Polygon,670.04253,11286,SEKI,108.42232,369708.8239,4089153.291,0.067005,108.42232,670.046169,36.9394321,-118.4631352
6415,Polygon,21459.64078,10302,SEKI,655.475148,369789.437,4089061.068,2.14597,655.475148,21459.71685,36.93861217,-118.4622144
6416,Polygon,3493.16645,12229,SEKI,233.475515,364471.0748,4089263.931,0.349319,233.475515,3493.192871,36.93969004,-118.5219551
6417,Polygon,62709.25403,10323,SEKI,1067.698407,373498.0863,4088810.535,6.27096,1067.698407,62709.63534,36.93685982,-118.4205375
6418,Polygon,4214.782385,11284,SEKI,273.435035,368835.7751,4089072.618,0.42148,273.435035,4214.797524,36.93858394,-118.4729224
6419,Polygon,3573.982538,12228,SEKI,288.714991,363483.9012,4089228.828,0.357401,288.714991,3574.011506,36.93923115,-118.5330309
6420,Polygon,2544.992353,11290,SEKI,195.234353,369948.5942,4089014.578,0.2545,195.234353,2545.002656,36.93821521,-118.4604196
6421,Polygon,526.756567,11285,SEKI,90.956661,369545.6759,4089028.537,0.052676,90.956661,526.759703,36.93828529,-118.4649453
6422,Polygon,2204.838497,11283,SEKI,212.488184,367625.8849,4089049.721,0.220484,212.488184,2204.841402,36.93820835,-118.4865008
6423,Polygon,247.180478,12553,SEKI,55.878001,364237.5322,4088933.006,0.024718,55.878001,247.182332,36.93667433,-118.5245174
6424,Polygon,12114.32156,10539,SEKI,430.608842,363217.4806,4089047.19,1.21144,430.608842,12114.41773,36.93755571,-118.5359888
6425,Polygon,957.738038,11201,SEKI,156.483026,376409.5679,4088527.951,0.095775,156.483026,957.746787,36.9346997,-118.3878061
6426,Polygon,4329.414203,12230,SEKI,264.111974,364041.5576,4088895.276,0.432945,264.111974,4329.447163,36.93630607,-118.5267106
6427,Polygon,407.23709,12225,SEKI,89.700877,362116.472,4088948.514,0.040724,89.700877,407.239645,36.936506,-118.5483304
6428,Polygon,2783.886216,12226,SEKI,203.571659,362098.5048,4088895.387,0.27839,203.571659,2783.903005,36.93602463,-118.5485225
6429,Polygon,357.809176,12231,SEKI,72.011457,363952.2673,4088815.863,0.035781,72.011457,357.811223,36.93557756,-118.5276987
6430,Polygon,12053.95232,10538,SEKI,557.482669,363777.3314,4088732.263,1.2054,557.482669,12054.04717,36.93479894,-118.5296473
6431,Polygon,1835.599582,11211,SEKI,183.427528,374556.8914,4088426.913,0.183561,183.427528,1835.610009,36.93354429,-118.4085875
6432,Polygon,10237.81474,10303,SEKI,414.53156,370146.1664,4088551.701,1.02378,414.53156,10237.84752,36.93407121,-118.4581221
6433,Polygon,629.917709,12232,SEKI,109.554727,363939.211,4088769.833,0.062992,109.554727,629.921718,36.93516089,-118.5278369
6434,Polygon,550.644484,11200,SEKI,96.801978,376419.3683,4088338.465,0.055065,96.801978,550.64767,36.93299336,-118.3876651
6435,Polygon,427.186902,12233,SEKI,79.596927,363924.5187,4088719.933,0.042719,79.596927,427.190373,36.9347091,-118.5279929
6436,Polygon,8705.672835,10304,SEKI,463.550217,370173.7533,4088347.417,0.870571,463.550217,8705.707881,36.93223408,-118.4577774
6437,Polygon,37410.33517,10542,SEKI,787.60069,361414.0387,4088519.084,3.74106,787.60069,37410.58238,36.93253325,-118.5561369
6438,Polygon,2095.430914,11291,SEKI,184.975064,370086.1605,4088341,0.209544,184.975064,2095.441268,36.93216418,-118.4587595
6439,Polygon,4714.399036,11210,SEKI,276.886765,374834.751,4088083.424,0.471443,276.886765,4714.429703,36.93048579,-118.4054114
6440,Polygon,449.280585,11199,SEKI,82.107768,376274.9405,4088070.061,0.044928,82.107768,449.282972,36.93055558,-118.3892425
6441,Polygon,418.303796,11198,SEKI,77.101598,376238.9192,4088064.572,0.041831,77.101598,418.306073,36.93050139,-118.389646
6442,Polygon,994.120193,12576,SEKI,111.923984,374996.093,4087959.413,0.099413,111.923984,994.126432,36.92938964,-118.4035798
6443,Polygon,703.311702,12566,SEKI,94.153917,375090.5863,4087962.985,0.070332,94.153917,703.316473,36.92943436,-118.4025197
6444,Polygon,527.850263,12567,SEKI,81.568223,375146.5595,4087917.499,0.052785,81.568223,527.853329,36.92903187,-118.4018839
6445,Polygon,450.288356,12585,SEKI,75.343264,375091.478,4087871.698,0.045029,75.343264,450.291115,36.92861182,-118.4024946
6446,Polygon,396.391233,12586,SEKI,70.714172,375196.6495,4087842.04,0.039639,70.714172,396.393784,36.92835848,-118.4013091
6447,Polygon,314.060114,12568,SEKI,62.961788,375040.7599,4087960.401,0.031406,62.961788,314.061844,36.92940447,-118.4030786
6448,Polygon,247.160791,12565,SEKI,55.876986,375094.2525,4087826.789,0.024716,55.876986,247.162648,36.92820747,-118.402456
6449,Polygon,2157.519169,11209,SEKI,171.209229,374942.0834,4088012.712,0.215753,171.209229,2157.533933,36.9298628,-118.4041949
6450,Polygon,348.639897,12564,SEKI,66.337713,375235.5972,4087816.867,0.034864,66.337713,348.642636,36.92813678,-118.4008678
6451,Polygon,13591.03385,10326,SEKI,468.755426,376162.6199,4087905.639,1.35911,468.755426,13591.14047,36.92905908,-118.3904764
6452,Polygon,1062.718909,11207,SEKI,143.300277,375058.8692,4087842.404,0.106273,143.300277,1062.725146,36.9283435,-118.4028558
6453,Polygon,571.109962,11208,SEKI,96.792793,374988.4913,4087877.065,0.057111,96.792793,571.113843,36.92864653,-118.4036515
6454,Polygon,4506.330368,11197,SEKI,263.617929,376021.2768,4087889.598,0.450637,263.617929,4506.36641,36.92889593,-118.3920604
6455,Polygon,415.963948,11206,SEKI,75.768965,375109.8751,4087810.967,0.041597,75.768965,415.966106,36.92806696,-118.4022781
6456,Polygon,22248.58889,10305,SEKI,581.406652,370508.4099,4087978.958,2.22487,581.406652,22248.67926,36.92895972,-118.4539577
6457,Polygon,573.695869,11204,SEKI,90.295222,375238.1115,4087757.986,0.05737,90.295222,573.698921,36.92760649,-118.4008299
6458,Polygon,447.334019,11205,SEKI,78.15849,375181.9106,4087729.495,0.044734,78.15849,447.337197,36.92734229,-118.401456
6459,Polygon,553.332692,11203,SEKI,93.429099,375351.9088,4087804.414,0.055334,93.429099,553.336201,36.92803995,-118.3995601
6460,Polygon,40754.54146,10543,SEKI,799.208534,360438.0321,4088180.813,4.07548,799.208534,40754.78734,36.92934096,-118.5670301
6461,Polygon,374.901216,12234,SEKI,72.819716,363123.9618,4088175.884,0.037491,72.819716,374.904797,36.92969055,-118.536881
6462,Polygon,1555.946235,11202,SEKI,163.679276,375432.3779,4087800.956,0.155596,163.679276,1555.958854,36.92801943,-118.3986563
6463,Polygon,2085.446832,11192,SEKI,214.890768,374735.5827,4087722.223,0.208546,214.890768,2085.463832,36.92721753,-118.4064648
6464,Polygon,6320.160183,10327,SEKI,322.236134,373851.5495,4087714.625,0.63202,322.236134,6320.199335,36.92703113,-118.4163867
6465,Polygon,43.31743,12563,SEKI,23.492838,375401.3911,4087767.732,0.004332,23.492838,43.317865,36.92771593,-118.3989987
6466,Polygon,30766.19267,10540,SEKI,1008.31663,362881.6109,4087893.721,3.07664,1008.31663,30766.41573,36.92711266,-118.5395501
